! Original: https://adguardteam.github.io/HostlistsRegistry/assets/filter_59.txt
! Version: 1.0.16.50
! Last modified: 2025-06-18T14:52:27.598Z
! Transformed by: https://github.com/IgorKha/mikrotik-adlist
0.0.0.0 twinrdsyte.com
0.0.0.0 typical-hub.com
0.0.0.0 tyqwjh23d.com
0.0.0.0 uncletroublescircumference.com
0.0.0.0 ungiblechan.com
0.0.0.0 unlocky.org
0.0.0.0 unlocky.xyz
0.0.0.0 unoptedcoupe.top
0.0.0.0 unseaminoax.click
0.0.0.0 upodaitie.net
0.0.0.0 upuplets.com
0.0.0.0 utm-campaign.com
0.0.0.0 validcombine.com
0.0.0.0 vasstycom.com
0.0.0.0 verdepromo.info
0.0.0.0 verifiable-warning.com
0.0.0.0 vetoembrace.com
0.0.0.0 vfgte.com
0.0.0.0 viiadaof.com
0.0.0.0 viibslav.com
0.0.0.0 viiczfvm.com
0.0.0.0 viidccdn.com
0.0.0.0 viifmuts.com
0.0.0.0 viifwfyo.com
0.0.0.0 viigetxc.com
0.0.0.0 viiiyskm.com
0.0.0.0 viiyutty.com
0.0.0.0 viiyxefb.com
0.0.0.0 violationphysics.click
0.0.0.0 viralnewsbd.xyz
0.0.0.0 virelon.com
0.0.0.0 visionvelvet.co
0.0.0.0 visualmirage.co
0.0.0.0 vizoalygrenn.com
0.0.0.0 vmmcdn.com
0.0.0.0 voguelift.biz
0.0.0.0 volleyballachiever.site
0.0.0.0 voluumtrk.com
0.0.0.0 vpn-offers.org
0.0.0.0 vulnerableimmigrateaboveaverage.com
0.0.0.0 w0we.com
0.0.0.0 waisheph.com
0.0.0.0 want-some-psh.com
0.0.0.0 wasanasosettoou.org
0.0.0.0 wbidder.online
0.0.0.0 wbidder3.com
0.0.0.0 webfanclub.com
0.0.0.0 webmedrtb.com
0.0.0.0 websphonedevprivacy.autos
0.0.0.0 wetrackgames.com
0.0.0.0 wewearegogogo.com
0.0.0.0 wheceelt.net
0.0.0.0 where-to.shop
0.0.0.0 wifescamara.click
0.0.0.0 wintrck.com
0.0.0.0 woevr.com
0.0.0.0 wovensur.com
0.0.0.0 wuujae.com
0.0.0.0 x2tsa.com
0.0.0.0 x3os.com
0.0.0.0 xadsmart.com
0.0.0.0 xarvilo.com
0.0.0.0 xdownloadright.com
0.0.0.0 xlivrdr.com
0.0.0.0 xoilactv123.gdn
0.0.0.0 xoilactvcj.cc
0.0.0.0 xstalkx.ru
0.0.0.0 xszpuvwr7.com
0.0.0.0 youradexchange.com
0.0.0.0 yourprotection-suggestion.com
0.0.0.0 yoursecurity-suggestion.com
0.0.0.0 zarosnap.com
0.0.0.0 zavirand.com
0.0.0.0 zrlqm.com
0.0.0.0 zuisinchills.shop
0.0.0.0 00771944.xyz
0.0.0.0 00857731.xyz
0.0.0.0 01045395.xyz
0.0.0.0 03180d2d.live
0.0.0.0 04424170.xyz
0.0.0.0 05420795.xyz
0.0.0.0 07421283.xyz
0.0.0.0 08f8f073.xyz
0.0.0.0 09745951.xyz
0.0.0.0 10523745.xyz
0.0.0.0 10614305.xyz
0.0.0.0 10753990.xyz
0.0.0.0 11152646.xyz
0.0.0.0 11778562.xyz
0.0.0.0 14202444.xyz
0.0.0.0 15223102.xyz
0.0.0.0 15272973.xyz
0.0.0.0 15752525.xyz
0.0.0.0 16327739.xyz
0.0.0.0 164de830.live
0.0.0.0 16972675.xyz
0.0.0.0 17022993.xyz
0.0.0.0 19009143.xyz
0.0.0.0 19199675.xyz
0.0.0.0 19706903.xyz
0.0.0.0 20382207.xyz
0.0.0.0 20729617.xyz
0.0.0.0 21274758.xyz
0.0.0.0 22117898.xyz
0.0.0.0 224cc86d.xyz
0.0.0.0 23879858.xyz
0.0.0.0 23907453.xyz
0.0.0.0 24052107.live
0.0.0.0 24837724.xyz
0.0.0.0 28d287b9.xyz
0.0.0.0 2d979880.xyz
0.0.0.0 2edef809.xyz
0.0.0.0 30937261.xyz
0.0.0.0 32472254.xyz
0.0.0.0 33848102.xyz
0.0.0.0 33862684.xyz
0.0.0.0 34475780.xyz
0.0.0.0 36833185.xyz
0.0.0.0 37066957.xyz
0.0.0.0 38835571.xyz
0.0.0.0 38941752.xyz
0.0.0.0 40451343.xyz
0.0.0.0 4126fe80.xyz
0.0.0.0 42869755.xyz
0.0.0.0 45496fee.xyz
0.0.0.0 4602306b.xyz
0.0.0.0 46276192.xyz
0.0.0.0 47296536.xyz
0.0.0.0 47415889.xyz
0.0.0.0 48304789.xyz
0.0.0.0 48a16802.site
0.0.0.0 49333767.xyz
0.0.0.0 49706204.xyz
0.0.0.0 49766251.xyz
0.0.0.0 4afa45f1.xyz
0.0.0.0 54019033.xyz
0.0.0.0 54199287.xyz
0.0.0.0 55766925.xyz
0.0.0.0 56514411.xyz
0.0.0.0 59644010.xyz
0.0.0.0 59768910.xyz
0.0.0.0 5cc3ac02.xyz
0.0.0.0 60571086.xyz
0.0.0.0 65035033.xyz
0.0.0.0 656f1ba3.xyz
0.0.0.0 65894140.xyz
0.0.0.0 70b927c8.live
0.0.0.0 72075223.xyz
0.0.0.0 72356275.xyz
0.0.0.0 72560514.xyz
0.0.0.0 72716408.xyz
0.0.0.0 72888710.xyz
0.0.0.0 73503921.xyz
0.0.0.0 74142961.xyz
0.0.0.0 75690049.xyz
0.0.0.0 77886044.xyz
0.0.0.0 7841ffda.xyz
0.0.0.0 78847798.xyz
0.0.0.0 78b78ff8.xyz
0.0.0.0 79180284.xyz
0.0.0.0 7fc8.site
0.0.0.0 80133082.xyz
0.0.0.0 83409127.xyz
0.0.0.0 83761158.xyz
0.0.0.0 83887336.xyz
0.0.0.0 84631949.xyz
0.0.0.0 86124673.xyz
0.0.0.0 88129513.xyz
0.0.0.0 88545539.xyz
0.0.0.0 89263907.xyz
0.0.0.0 89407765.xyz
0.0.0.0 89871256.xyz
0.0.0.0 8eef59a5.live
0.0.0.0 91301246.xyz
0.0.0.0 92790388.xyz
0.0.0.0 9354ee72.xyz
0.0.0.0 94597672.xyz
0.0.0.0 97496b9d.xyz
0.0.0.0 98140548.xyz
0.0.0.0 98383163.xyz
0.0.0.0 98738797.xyz
0.0.0.0 98853171.xyz
0.0.0.0 a49ebd.xyz
0.0.0.0 a5d2d040.xyz
0.0.0.0 a67d12.xyz
0.0.0.0 a908a849.xyz
0.0.0.0 b0f2f18e.xyz
0.0.0.0 b395bfcd.xyz
0.0.0.0 b70456bf.xyz
0.0.0.0 ba0bf98c.xyz
0.0.0.0 bc0ca74b.live
0.0.0.0 c2a0076d.xyz
0.0.0.0 ca9246.xyz
0.0.0.0 ce56df44.xyz
0.0.0.0 dcad1d97.xyz
0.0.0.0 e076.xyz
0.0.0.0 e75d10b9.live
0.0.0.0 e8e2063b.xyz
0.0.0.0 ea6c0ac4.xyz
0.0.0.0 f33d11b5.xyz
0.0.0.0 f54cd504.xyz
0.0.0.0 f6b458fd.xyz
0.0.0.0 fe9dc503.xyz
0.0.0.0 img-load.com
0.0.0.0 1lzz.com
0.0.0.0 1ts11.top
0.0.0.0 3questionsgetthegirl.com
0.0.0.0 access-the-website.com
0.0.0.0 adextrem.com
0.0.0.0 adultadworld.com
0.0.0.0 banners.cams.com
0.0.0.0 bestdatinghere.life
0.0.0.0 c4tracking01.com
0.0.0.0 cam4tracking.com
0.0.0.0 checkmy.cam
0.0.0.0 chokertraffic.com
0.0.0.0 cityofsin3d.com
0.0.0.0 ckrf1.com
0.0.0.0 connexionsafe.com
0.0.0.0 cpng.lol.
0.0.0.0 cpng.lol
0.0.0.0 crdefault2.com
0.0.0.0 crentexgate.com
0.0.0.0 crlcw.link
0.0.0.0 crptentry.com
0.0.0.0 crptgate.com
0.0.0.0 date-for-more.com
0.0.0.0 datingshall.life
0.0.0.0 datoporn.com
0.0.0.0 desklks.com
0.0.0.0 dirty-messenger.com
0.0.0.0 dirty-tinder.com
0.0.0.0 dumbpop.com
0.0.0.0 ero-advertising.com
0.0.0.0 eroge.com
0.0.0.0 ertya.com
0.0.0.0 ezofferz.com
0.0.0.0 flagads.net
0.0.0.0 flndmyiove.net
0.0.0.0 fpctraffic2.com
0.0.0.0 freecamsexposed.com
0.0.0.0 friendfinder.com
0.0.0.0 frtyi.com
0.0.0.0 funkydaters.com
0.0.0.0 gambol.link
0.0.0.0 gayfinder.life
0.0.0.0 get-partner.life
0.0.0.0 girls.xyz
0.0.0.0 global-trk.com
0.0.0.0 go-route.com
0.0.0.0 grtyv.com
0.0.0.0 hkl4h1trk.com
0.0.0.0 hotplay-games.life
0.0.0.0 hottesvideosapps.com
0.0.0.0 hpyrdr.com
0.0.0.0 hrtya.com
0.0.0.0 indianfriendfinder.com
0.0.0.0 irtye.com
0.0.0.0 isanalyze.com
0.0.0.0 jizzy.org
0.0.0.0 jsmjmp.com
0.0.0.0 kaizentraffic.com
0.0.0.0 libedgolart.com
0.0.0.0 lncredlbiedate.com
0.0.0.0 moradu.com
0.0.0.0 mptentry.com
0.0.0.0 needlive.com
0.0.0.0 notimoti.com
0.0.0.0 nyetm2mkch.com
0.0.0.0 otieu.com
0.0.0.0 passtechusa.com
0.0.0.0 pinkberrytube.com
0.0.0.0 playgirl.com
0.0.0.0 poweredbyliquidfire.mobi
0.0.0.0 prodtraff.com
0.0.0.0 quadrinhoseroticos.net
0.0.0.0 rdvinfidele.club
0.0.0.0 reporo.net
0.0.0.0 restions-planted.com
0.0.0.0 reviewdollars.com
0.0.0.0 setravieso.com
0.0.0.0 sexad.net
0.0.0.0 sexemulator.com
0.0.0.0 sexflirtbook.com
0.0.0.0 sexintheuk.com
0.0.0.0 slut2fuck.net
0.0.0.0 snapcheat.app
0.0.0.0 socialsex.biz
0.0.0.0 socialsex.com
0.0.0.0 targetingnow.com
0.0.0.0 trackvoluum.com
0.0.0.0 traffic.club
0.0.0.0 trafficbroker.com
0.0.0.0 trafficstars.com
0.0.0.0 traffictraffickers.com
0.0.0.0 trkbc.com
0.0.0.0 viensvoircesite.com
0.0.0.0 vlexokrako.com
0.0.0.0 watchmygf.com
0.0.0.0 xdtraffic.com
0.0.0.0 xmatch.com
0.0.0.0 xxlargepop.com
0.0.0.0 xxxjmp.com
0.0.0.0 xxxmatch.com
0.0.0.0 zononi.com
0.0.0.0 sexpennyauctions.com
0.0.0.0 inclk.com
0.0.0.0 clkfeed.com
0.0.0.0 1463.info
0.0.0.0 www.mir-stalkera.ru
0.0.0.0 1wiipr.xyz
0.0.0.0 bngtrak.com
0.0.0.0 all-audio.pro
0.0.0.0 b.we-are-anon.com
0.0.0.0 sofq.site
0.0.0.0 iceprogs.ru
0.0.0.0 go.xl.ua
0.0.0.0 go.zdos.ru
0.0.0.0 spots.ru
0.0.0.0 1qi.info
0.0.0.0 popadon.com
0.0.0.0 refpahrwzjlv.top
0.0.0.0 betemolgar.com
0.0.0.0 z.cdn.trafficdok.com
0.0.0.0 deeppquiz.ru
0.0.0.0 virnews.club
0.0.0.0 bestdealfor1.life
0.0.0.0 click.zmctrack.net
0.0.0.0 ec2-44-233-143-239.us-west-2.compute.amazonaws.com
0.0.0.0 debitcrebit669.com
0.0.0.0 tirsmile.pro
0.0.0.0 go.ukrleads.com
0.0.0.0 apytrc.com
0.0.0.0 awesomeredirector.com
0.0.0.0 tubecontext.com
0.0.0.0 sharemefiles.ru
0.0.0.0 partners.parimatch.net
0.0.0.0 1clic1don.fr
0.0.0.0 2date.club
0.0.0.0 5movies.live
0.0.0.0 741.net
0.0.0.0 absurdbatchconfess.com
0.0.0.0 adhoc4.net
0.0.0.0 adme-net.com
0.0.0.0 adoffers.network
0.0.0.0 adpointbreakrtb.com
0.0.0.0 adsrv.me
0.0.0.0 adtrk20.com
0.0.0.0 affiliatetracker.io
0.0.0.0 agileskincareunrented.com
0.0.0.0 ahlefind.com
0.0.0.0 aimportfoliosquid.com
0.0.0.0 airartapt.site
0.0.0.0 allsports4free.club
0.0.0.0 allsports4free.live
0.0.0.0 allure-ng.net
0.0.0.0 amazing-dates.com
0.0.0.0 angrilyanimatorcuddle.com
0.0.0.0 antivirusfit.co
0.0.0.0 aozoiekopoaka.shop
0.0.0.0 appendixwarmingauthors.com
0.0.0.0 areantaid.site
0.0.0.0 arthygeo.info
0.0.0.0 astrologyflyabletruth.com
0.0.0.0 atimaze.com
0.0.0.0 bdsmrencontres.com
0.0.0.0 bdwafx.com
0.0.0.0 bebreloomr.com
0.0.0.0 beqbox.com
0.0.0.0 bestcontentcost.top
0.0.0.0 bestentrypoint.com
0.0.0.0 bestgamesilo.com
0.0.0.0 bibinha.com
0.0.0.0 ccgcg.com
0.0.0.0 chooseroverlaidspecies.com
0.0.0.0 chosenlove.com
0.0.0.0 cleardexchange.com
0.0.0.0 click2m.org
0.0.0.0 clickadilla.com
0.0.0.0 clickcdn.co
0.0.0.0 clofferap.com
0.0.0.0 cloudgallery.net
0.0.0.0 cloudtransfer.store
0.0.0.0 cmvrclicks000.com
0.0.0.0 combofile4u.click
0.0.0.0 connectoritineraryswimming.com
0.0.0.0 correctdilutetrophy.com
0.0.0.0 daftsex.com
0.0.0.0 dailyreports.info
0.0.0.0 daitchest.com
0.0.0.0 dalyai.com
0.0.0.0 denetsuk.com
0.0.0.0 diffusionsubletunnamed.com
0.0.0.0 digital2cloud.com
0.0.0.0 dimmerlingowashable.com
0.0.0.0 directr.xyz
0.0.0.0 dirlink.net
0.0.0.0 dmsik.com
0.0.0.0 dorogokupimnoutbuk.online
0.0.0.0 dosya-indirici.online
0.0.0.0 dpuplet.net
0.0.0.0 dsfffmb.mobi
0.0.0.0 e2ertt.com
0.0.0.0 ecpms.net
0.0.0.0 eemgl.com
0.0.0.0 ergonomicparadeupstroke.com
0.0.0.0 express-new.com
0.0.0.0 familiarpyromaniasloping.com
0.0.0.0 finchoiluntainted.com
0.0.0.0 firstclick.pro
0.0.0.0 fkourazirop.shop
0.0.0.0 flixtab.com
0.0.0.0 fr-dustreaming.com
0.0.0.0 freelovehere.com
0.0.0.0 frjelsoieapoas.shop
0.0.0.0 frtyl.com
0.0.0.0 ggpickaff.com
0.0.0.0 ggpickyaff.com
0.0.0.0 go2cliks.net
0.0.0.0 grottogamer.com
0.0.0.0 growleading.click
0.0.0.0 gsurl.in
0.0.0.0 gsurl.me
0.0.0.0 hhsp2.com
0.0.0.0 hipnoticrec.biz
0.0.0.0 hk6vdj4z.click
0.0.0.0 hop.boutique
0.0.0.0 hotboys.biz
0.0.0.0 huysoftzfile.shop
0.0.0.0 incontro-veloce.com
0.0.0.0 infokz.com
0.0.0.0 infossztech.cfd
0.0.0.0 investing1.com
0.0.0.0 islamiclyricallyvariable.com
0.0.0.0 jetm-tech.net
0.0.0.0 jewhouca.net
0.0.0.0 karissavip.com
0.0.0.0 ladsats.com
0.0.0.0 laserveradedomaina.com
0.0.0.0 lenzmx.com
0.0.0.0 localsnapsext.com
0.0.0.0 lucky-bet.site
0.0.0.0 madamecam.com
0.0.0.0 minently.com
0.0.0.0 monetizer.co
0.0.0.0 morinavotarius.top
0.0.0.0 mors22.com
0.0.0.0 mozime.com
0.0.0.0 o000oo.com
0.0.0.0 oclasrv.com
0.0.0.0 ofgogoatan.com
0.0.0.0 opsktp.com
0.0.0.0 origoclick.com
0.0.0.0 passion.com
0.0.0.0 performanceonclick.com
0.0.0.0 playhydrax.com
0.0.0.0 porn-upload.com
0.0.0.0 pornz.fr
0.0.0.0 potwm.com
0.0.0.0 pourbaiser.com
0.0.0.0 powv1deo.cc
0.0.0.0 premium4kflix.club
0.0.0.0 prmobiles.com
0.0.0.0 producebreed.com
0.0.0.0 profitablecpmnetwork.com
0.0.0.0 ptapjmp.com
0.0.0.0 pulseadnetwork.com
0.0.0.0 rencontreadultere.club
0.0.0.0 routinato.shop
0.0.0.0 rtbbonline.com
0.0.0.0 schjmp.com
0.0.0.0 search-converter.com
0.0.0.0 searchdimension.com
0.0.0.0 shebaasot.com
0.0.0.0 slabshookwasted.com
0.0.0.0 smapp.work
0.0.0.0 sokrostream.tv
0.0.0.0 sportstreams.xyz
0.0.0.0 starsx.fr
0.0.0.0 streamall-search.com
0.0.0.0 subzero6969.site
0.0.0.0 swesomepop.com
0.0.0.0 sydneygfpink.com
0.0.0.0 tastiesfoods.com
0.0.0.0 techopedia.care
0.0.0.0 telechargementdirect.net
0.0.0.0 tharbadir.com
0.0.0.0 timesroadmapwed.com
0.0.0.0 tlootas.org
0.0.0.0 toponclick.com
0.0.0.0 topperformance.xyz
0.0.0.0 torrent09.uno
0.0.0.0 torrent9.cm
0.0.0.0 tourpowouro.shop
0.0.0.0 trbx-l1.online
0.0.0.0 trmzum.com
0.0.0.0 unltdentertainment.co
0.0.0.0 urbanproxy.eu
0.0.0.0 valemedia.net
0.0.0.0 vaniacozzolino.com
0.0.0.0 ver-pelis.me
0.0.0.0 videos-on-demand.link
0.0.0.0 viewmoregirls.com
0.0.0.0 viiadr.com
0.0.0.0 vimeonk.com
0.0.0.0 webpushdirect.biz
0.0.0.0 wgoto.xyz
0.0.0.0 wmober.com
0.0.0.0 x.porn.fr
0.0.0.0 xfmlp.com
0.0.0.0 xtraserp.com
0.0.0.0 xu2.com
0.0.0.0 xxxviijmp.com
0.0.0.0 yggtorrent.com
0.0.0.0 ztdog.com
0.0.0.0 altusmediagroupinc.go2cloud.org
0.0.0.0 buziol.pl
0.0.0.0 creative.stripchat.com
0.0.0.0 espncdn.shop
0.0.0.0 fullqurandownload.com
0.0.0.0 go.hackmodsapk.com
0.0.0.0 gtw.xvideos.fr
0.0.0.0 maigris.com
0.0.0.0 mb.indecentes-voisines.com
0.0.0.0 media-fire.org
0.0.0.0 mes-meilleurs-films.fr
0.0.0.0 olp.snapdesexe.com
0.0.0.0 poster.gamesprite.me
0.0.0.0 promo.streaming-illimite.ma
0.0.0.0 regie.story-fr.com
0.0.0.0 rencontre-ephemere.fr
0.0.0.0 seargg.xyz
0.0.0.0 senditcloud.com
0.0.0.0 t.vptbn.com
0.0.0.0 tool.acces-vod.com
0.0.0.0 ts.obsceneoffers.com
0.0.0.0 watchmygf.net
0.0.0.0 webcool69.com
0.0.0.0 x-flirt.co
0.0.0.0 capinfoproreport.batiactu.com
0.0.0.0 dm.html.net
0.0.0.0 promo.stream-films.fr
0.0.0.0 promo.vador.com
0.0.0.0 traditionallyobjectlessblinked.com
0.0.0.0 64p3am9x95ct.com
0.0.0.0 9eb10b7a3d04a.com
0.0.0.0 a63t9o1azf.com
0.0.0.0 auredzeon.com
0.0.0.0 dairouzy.net
0.0.0.0 iwtserve.com
0.0.0.0 pheersie.com
0.0.0.0 ueuodgnrhb.com
0.0.0.0 zukxd6fkxqn.com
0.0.0.0 track.aptitudemedia.co
